x,y,z,t,u
0.420493806,0.986770079,0.784088508,0.115401166,0.523752225
0.185584004,0.631918399,0.508368055,0.716836735,0.047698046
0.851418807,0.435116126,0.103599144,0.272939358,0.273923481
0.955374321,0.810286301,0.243661579,0.29794856,0.291964584
0.941800468,0.731308566,0.704299734,0.787631135,0.056742334
0.950647156,0.871128904,0.352329922,0.805076891,0.068767925
0.592168644,0.286251193,0.136334582,0.608619716,0.079615035
0.392611135,0.36460994,0.32375515,0.397991297,0.152571398
0.695825708,0.856498397,0.457837832,0.424116197,0.183512582
0.771351819,0.945109125,0.519024121,0.253301262,0.344916351
0.641437387,0.670705979,0.185414466,0.103900215,0.57400759
0.432305878,0.282289885,0.599875199,0.693111702,0.043850644
0.776064957,0.773001674,0.331865789,0.218708653,0.375792246
0.936214183,0.639805315,0.469050813,0.868563749,0.052877583
0.582681009,0.918917628,0.843001476,0.862247088,0.059763372
0.45469188,0.545105314,0.896847098,0.167765999,0.415974027
0.419932142,0.215961347,0.009443572,0.072267854,0.581382319
0.36429758,0.493620393,0.449787543,0.735759641,0.059430248
0.170524674,0.596275493,0.397715476,0.196328911,0.312874456
0.497409264,0.080728531,0.041274683,0.579642225,0.06810865
0.212613736,0.354763156,0.188399247,0.545580884,0.065656883
0.99720015,0.741230352,0.842271243,0.561805853,0.130939936
0.6986596,0.257589102,0.889752892,0.399502152,0.124644662
0.357573518,0.643134168,0.751974568,0.032719443,0.751645259
0.287782409,0.725755905,0.037800725,0.758545496,0.044506444
0.103001371,0.100727079,0.813816864,0.358499167,0.100425101
0.904306258,0.125663711,0.724214356,0.404216175,0.138103228
0.25887311,0.02578216,0.902279551,0.310981543,0.15061082
0.228665088,0.41910497,0.721913369,0.265277008,0.242043662
0.63386788,0.503289602,0.348232656,0.157687424,0.427797575
0.992927716,0.708492255,0.334777133,0.271964585,0.282115371
0.768319258,0.359129448,0.900950786,0.812778392,0.039946516
0.199435257,0.272747637,0.669959959,0.839055957,0.024033133
0.530367636,0.160525026,0.782408406,0.161903618,0.357800902
0.156391192,0.298599223,0.582134236,0.739501476,0.033262648
0.940568839,0.761742522,0.678188555,0.69397383,0.07977959
0.116481586,0.97392433,0.307695067,0.807887828,0.051756059
0.461005015,0.210705299,0.065263314,0.20518689,0.27514693
0.704709784,0.582143952,0.23393057,0.829412925,0.046652345
0.831343236,0.208255943,0.711926752,0.428852295,0.136275876
0.864651271,0.462061685,0.696251538,0.906579079,0.036111547
0.082829836,0.198258624,0.985677554,0.875064469,0.025323963
0.378851254,0.981235224,0.659647386,0.067239548,0.60425168
0.275531438,0.660725783,0.0471369,0.225354842,0.319205386
0.15473903,0.496448625,0.255040587,0.016782358,0.800592488
0.72263079,0.688448952,0.909790049,0.212226662,0.370884881
0.702613259,0.742166599,0.485332687,0.163660602,0.461634089
0.763131114,0.780306212,0.832888284,0.840660279,0.060606797
0.672701405,0.841791939,0.41549964,0.29153418,0.227992636
0.667578716,0.631564577,0.519476975,0.934648499,0.040837366
0.285372969,0.549779386,0.558979632,0.174725981,0.381870564
0.744228382,0.140514702,0.885378177,0.975165476,0.025611391
0.53945801,0.998597001,0.714135891,0.795072608,0.074870294
0.771266416,0.527273049,0.937078248,0.252960077,0.305328193
0.613361028,0.500199792,0.89357288,0.638867698,0.086447667
0.259046852,0.275105381,0.344286234,0.133974774,0.396560585
0.694482591,0.562369067,0.390120793,0.976006571,0.034987345
0.968125216,0.169539159,0.419836257,0.937031202,0.028367222
0.715318711,0.926945799,0.32172012,0.093209621,0.542187316
0.823236615,0.861351361,0.794271918,0.619197837,0.084214197
0.407190412,0.686175923,0.586590321,0.304825732,0.25141862
0.626827686,0.047530819,0.91994979,0.872674438,0.023787654
0.204311458,0.181637943,0.898385097,0.536836089,0.073541243
0.605616092,0.130151847,0.807375758,0.970709496,0.023315798
0.379740441,0.71637073,0.657705497,0.407066049,0.179537418
0.226127144,0.850486689,0.505939905,0.39014801,0.151395444
0.149131241,0.001451354,0.582824825,0.96848611,0.012908195
0.723295367,0.945412091,0.608507699,0.950976617,0.049650043
0.893115113,0.648290284,0.247319464,0.510223897,0.140129479
0.197663464,0.500982496,0.589762546,0.596852024,0.072265098
0.348423489,0.731479717,0.556517605,0.0415406,0.620621594
0.822861073,0.511613302,0.11344703,0.179048778,0.399529632
0.651491843,0.626087685,0.324378766,0.327456748,0.246081761
0.130714903,0.169723226,0.113654657,0.62646607,0.053911494
0.739573128,0.264066938,0.814619378,0.663110199,0.064298767
0.322792322,0.827060103,0.52272059,0.968366496,0.030357948
0.373258882,0.631499727,0.162076494,0.962972632,0.035053503
0.609729996,0.32190304,0.405868933,0.760155517,0.047353097
0.838934086,0.69943593,0.637877638,0.874256269,0.055125488
0.224156475,0.32396765,0.455810027,0.661285927,0.059151164
0.831205892,0.412430096,0.20189823,0.269290625,0.272201456
0.566954013,0.139609375,0.823857048,0.327174467,0.144222099
0.32010078,0.005229728,0.803856407,0.032565609,0.575736602
0.788752541,0.932188726,0.300647335,0.87721159,0.05961871
0.136783553,0.721729081,0.073119747,0.336784418,0.180001195
0.465722187,0.234984597,0.000460646,0.363936298,0.136188041
0.881961255,0.463243221,0.895052204,0.564785683,0.085238463
0.900343997,0.97402081,0.345678109,0.892625927,0.054400931
0.358840328,0.518580258,0.421967003,0.918664711,0.026692119
0.221600372,0.66192632,0.975573367,0.136749963,0.427522831
0.755955656,0.181750835,0.618489867,0.079030049,0.457362834
0.157594453,0.427427292,0.263344121,0.788455535,0.043216706
0.58971271,0.041003382,0.694707037,0.770276272,0.029370307
0.354799406,0.591618109,0.634813377,0.5688181,0.091032332
0.236216237,0.533241312,0.345882828,0.722575879,0.056641674
0.821579849,0.560430324,0.246963962,0.425804509,0.176339066
0.024294129,0.451955507,0.179458371,0.01722864,0.703120119
0.678269284,0.159344787,0.680522653,0.602166849,0.07035296
0.157235739,0.857142989,0.074245703,0.630411509,0.079283661
0.78720386,0.310782461,0.310700363,0.075712131,0.547697515
0.504239229,0.035405185,0.034498452,0.999875847,0.014169948
0.103391365,0.570871088,0.619578072,0.998982235,0.022954862
0.583326003,0.592677903,0.189276383,0.881400143,0.033997755
0.045372719,0.194822437,0.40710713,0.986244693,0.017739854
0.125575781,0.335791847,0.290765588,0.359759302,0.122936756
0.40790414,0.219782556,0.420206851,0.423991911,0.098130482
0.561469905,0.369327109,0.670865217,0.232020438,0.30468334
0.336538485,0.547885616,0.370202359,0.014786187,0.881469096
0.264830995,0.798198406,0.027416881,0.309872587,0.247663129
0.915619146,0.42212493,0.686119448,0.810685013,0.040307183
0.307514593,0.808714912,0.54636734,0.199665498,0.366832172
0.374361285,0.375459277,0.619819212,0.280690357,0.232394764
0.740376491,0.708959454,0.032869558,0.406213524,0.19869561
0.528000858,0.698473712,0.992748222,0.15241836,0.43439561
0.352212209,0.902979797,0.688235502,0.775310377,0.060168187
0.30411415,0.161221592,0.845112706,0.903258713,0.02625761
0.443562864,0.214347731,0.177216961,0.646447236,0.057896642
0.323563114,0.84950641,0.799129135,0.930720628,0.03730452
0.60205717,0.668328222,0.611002123,0.714061834,0.06121182
0.253226962,0.085029951,0.705383219,0.982785985,0.019843943
0.365640969,0.177067124,0.117593081,0.118692559,0.432114171
0.066942687,0.599541393,0.716081089,0.144999673,0.387340546
0.825162265,0.96385959,0.821462616,0.725518785,0.070653338
0.798053613,0.549037081,0.267918558,0.437566704,0.165082213
0.763919885,0.585728257,0.650433267,0.973602407,0.03872567
0.278604185,0.713974391,0.022110845,0.557414035,0.094228127
0.703142607,0.71998974,0.131053664,0.473490196,0.163442861
0.785317743,0.460556689,0.00666279,0.08810529,0.519929092
0.119875076,0.35819645,0.960323457,0.967632064,0.024773949
0.453890301,0.765160554,0.790364885,0.270706122,0.305604023
0.965691686,0.498084433,0.595688053,0.744220329,0.058317739
0.017971413,0.415700998,0.291184265,0.585844353,0.058242063
0.11898278,0.292430757,0.325794424,0.819873444,0.025764134
0.020108444,0.512918798,0.438922906,0.839740283,0.032388748
0.696317356,0.922674909,0.799157541,0.095581701,0.587496755
0.62785345,0.279208176,0.633231476,0.747892767,0.037305776
0.054904402,0.252736036,0.496142209,0.274308164,0.189226186
0.57244615,0.964176503,0.489263149,0.622177311,0.117535782
0.929085812,0.860842831,0.786329305,0.086753135,0.505167872
0.947005563,0.607845334,0.881109862,0.499116065,0.127543386
0.309510883,0.293445103,0.793070683,0.662040995,0.050997016
0.512912557,0.838459964,0.87136419,0.52480712,0.134868887
0.657325875,0.390571814,0.548623703,0.451856726,0.106811801
0.849903843,0.783506951,0.368058305,0.500972954,0.149008184
0.18153114,0.150000271,0.322634859,0.039779613,0.599397373
0.535022597,0.506048183,0.880319432,0.817250787,0.043406877
0.050866177,0.829182887,0.542871211,0.269120246,0.196193109
0.548561741,0.652165605,0.587084194,0.475146099,0.15116332
0.072773935,0.069169865,0.753019832,0.883246427,0.019169749
0.400925113,0.342009,0.122634464,0.46245203,0.116352151
0.330797124,0.571461371,0.078274517,0.525220567,0.102789736
0.644263962,0.59646004,0.52680142,0.863591771,0.042807203
0.019224655,0.706647178,0.531815767,0.515194358,0.099837791
0.753547083,0.333480938,0.810098115,0.655267819,0.066464154
0.414118698,0.136526501,0.852385047,0.617086703,0.061780795
0.329423792,0.838324742,0.182010295,0.001849621,0.679184617
0.857952595,0.608299311,0.114709962,0.455114865,0.16134862
0.05885878,0.554450626,0.249139762,0.217328116,0.275778592
0.705703027,0.367687573,0.458897246,0.987291291,0.023297629
0.860791517,0.486656179,0.602747173,0.155281249,0.360511414
0.650666972,0.291186759,0.906625849,0.422910206,0.124942104
0.611625751,0.187121791,0.536287501,0.512745016,0.085610643
0.309465782,0.99364665,0.705825555,0.351020178,0.19513403
0.28856026,0.719162838,0.246995899,0.172823236,0.412686053
0.860056668,0.804472239,0.665317917,0.905019585,0.045698386
0.146239266,0.333443949,0.907535991,0.420997448,0.116125433
0.235052185,0.671039385,0.244338793,0.681665637,0.073534528
0.423898085,0.612408343,0.440651179,0.383030302,0.151382894
0.473544014,0.822620658,0.927614626,0.659752169,0.073305478
0.36587393,0.515014479,0.515951177,0.803795656,0.047431325
0.138774317,0.119590519,0.670346304,0.256549967,0.15277376
0.812023237,0.635428777,0.247066711,0.045905076,0.651463821
0.193695735,0.489276465,0.209187891,0.468690471,0.121666296
0.787796975,0.858394238,0.248257383,0.285037042,0.265611357
0.245988108,0.570487417,0.783364458,0.001479079,0.725409021
0.342246518,0.888199863,0.008988379,0.614468475,0.094889049
0.851416679,0.256354702,0.377991554,0.47000344,0.124649967
0.0500197,0.355732069,0.785591939,0.055691016,0.456037293
0.203286541,0.139168557,0.95259597,0.147924927,0.278643608
0.859235505,0.472925504,0.243753833,0.19020658,0.299839539
0.768669829,0.430956192,0.752482999,0.352628115,0.207620113
0.546232511,0.124446221,0.744299146,0.438776408,0.10123133
0.103536609,0.717718001,0.138501988,0.457443505,0.113896426
0.999502863,0.67971006,0.888155185,0.551248965,0.100877594
0.062887357,0.159120268,0.507602055,0.027427147,0.591712497
0.742001107,0.054347245,0.256075619,0.606932359,0.066766017
0.567203979,0.65416111,0.866017106,0.5427307,0.122948469
0.162335295,0.13327415,0.691239787,0.660653993,0.045708813
0.96322644,0.548205238,0.427498555,0.271377503,0.290070985
0.265065375,0.687232297,0.492904238,0.406546122,0.166423058
0.254392931,0.218327107,0.742866667,0.372934889,0.11095869
0.239125646,0.604089332,0.330822231,0.785146336,0.043781459
0.80589893,0.197449728,0.645803736,0.483895746,0.104607703
0.997004121,0.849545992,0.559937399,0.895734949,0.051880534
0.92346296,0.262384907,0.898845868,0.895052439,0.038180139
0.268552854,0.784979524,0.085093776,0.335659566,0.175364058
0.787189145,0.221664483,0.211965449,0.393482773,0.132161008
0.84656303,0.990320286,0.135118551,0.663815496,0.108604614
0.517561734,0.493503038,0.699313272,0.279685283,0.269860077
0.660257253,0.950625114,0.192492527,0.553653852,0.117646213
0.663108799,0.863297994,0.357138868,0.927568642,0.050885477
0.73947427,0.670652448,0.197501572,0.635295892,0.098000127
0.2449489,0.717185452,0.201420102,0.3330214,0.186709956
0.305699585,0.21948113,0.1747338,0.492529721,0.090953863
0.541189336,0.231994511,0.696506966,0.651942343,0.059763931
0.135189531,0.165459561,0.93640803,0.199911325,0.250534134
0.866380723,0.294275492,0.169066067,0.883279286,0.03556425
0.730901587,0.847959981,0.943024712,0.667880433,0.076346864
0.631570193,0.076802841,0.287041918,0.947146366,0.018476375
0.52127971,0.723461306,0.611306866,0.756185988,0.058420703
0.831937129,0.66248961,0.087768677,0.127550838,0.516688351
0.956061221,0.940132032,0.183592593,0.973657426,0.048846969
0.127482815,0.845111594,0.551011247,0.683676474,0.054171213
0.853665884,0.129712339,0.391336692,0.906138467,0.026661445
0.048211577,0.848913722,0.488159148,0.732251029,0.045695259
0.315292385,0.691583779,0.650739413,0.373013819,0.174906363
0.071599017,0.532983969,0.307452442,0.046535016,0.633529986
0.367332216,0.993381774,0.745895585,0.229490491,0.306324639
0.792570807,0.374836211,0.989893099,0.409173883,0.157479971
0.274696515,0.010183971,0.686714509,0.866123454,0.022137649
0.84407204,0.680318383,0.956102371,0.904257958,0.046203279
0.228528667,0.857970113,0.091196019,0.249393387,0.304664428
0.419188778,0.181289411,0.121929052,0.095403095,0.497119259
0.156488131,0.721549872,0.128297202,0.468210972,0.127855037
0.850410538,0.640093327,0.078298166,0.654731069,0.092833566
0.819245822,0.213853294,0.068880037,0.656965017,0.062908689
0.848794641,0.326047634,0.662905049,0.817578967,0.042896775
0.102240089,0.071107218,0.335067976,0.152184675,0.286468147
0.32053937,0.906197213,0.183940074,0.781317453,0.064770468
0.477800954,0.672794868,0.08876602,0.31084407,0.245174515
0.36676029,0.334807232,0.958532275,0.185406928,0.295366349
0.735383846,0.436609771,0.912490333,0.957581312,0.0291082
0.430947098,0.810262029,0.561457242,0.366590154,0.221040129
0.266284831,0.291861366,0.693480679,0.502478094,0.081589817
0.333416727,0.001640402,0.761179953,0.166106429,0.285454282
0.44593094,0.72228814,0.992445495,0.359745589,0.21962328
0.950792629,0.966951768,0.307919383,0.157164208,0.449748303
0.174041024,0.505944369,0.963219396,0.092766118,0.534901965
0.064531719,0.428107018,0.621227012,0.417481043,0.103299296
0.332764796,0.008956412,0.071887293,0.19971597,0.202081799
0.522219439,0.416268672,0.02409151,0.403531725,0.127350635
0.450319742,0.597601228,0.34294932,0.571286662,0.080835584
0.320079747,0.5401822,0.347262081,0.615563661,0.060395295
0.760880316,0.53490597,0.989810094,0.066525352,0.602494995
0.792878241,0.135285315,0.575449192,0.008582343,0.728253735
0.989596571,0.266791818,0.711720628,0.284917801,0.197515397
0.19513265,0.113538985,0.464521589,0.125226976,0.331286962
0.615129749,0.525091765,0.928310908,0.880833515,0.039875493
0.845866631,0.813853651,0.389207066,0.66147778,0.087441157
0.886862499,0.831013598,0.17849792,0.682408721,0.092828111
0.710496909,0.932475728,0.446697376,0.002109988,0.786965171
0.507060235,0.378349453,0.707002768,0.830868328,0.038764328
0.195802112,0.669570729,0.916732569,0.793544771,0.037964979
0.191112445,0.117284201,0.591451328,0.895101204,0.019350699
0.109349477,0.784717887,0.999562546,0.013726367,0.705550119
0.301968647,0.470753764,0.461021927,0.955779253,0.022539978
0.167015004,0.117862786,0.590744694,0.059815541,0.506831424
0.039695435,0.475319884,0.006617565,0.957151453,0.023252097
0.898462141,0.801938533,0.246310872,0.31583044,0.278866003
0.445206412,0.550483026,0.419006256,0.602039829,0.081309569
0.192681988,0.683431676,0.539081137,0.11404753,0.421720984
0.071862021,0.967899038,0.306705908,0.972925848,0.030307533
0.622739564,0.858532639,0.774966332,0.437906679,0.168019552
0.698287256,0.267805094,0.730608793,0.869097455,0.028413527
0.843248828,0.848586519,0.737843533,0.002594485,0.765790676
0.796279447,0.127829296,0.334176592,0.737647611,0.037481213
0.603933936,0.837632705,0.866508286,0.081684866,0.626182458
0.130691067,0.533829991,0.775157214,0.250453236,0.213969906
0.454964168,0.232346144,0.399179644,0.273574455,0.215747607
0.879698824,0.406081536,0.038596662,0.191416151,0.293099366
0.239638624,0.214895979,0.535920587,0.280162029,0.200758149
0.481362745,0.762920021,0.891344974,0.58144402,0.101484773
0.540434306,0.940869761,0.991999289,0.038225664,0.610818161
0.939446018,0.162914053,0.545410331,0.597775701,0.056612055
0.511785907,0.336875909,0.207057207,0.258291218,0.224187413
0.701986273,0.040086856,0.250628676,0.802734389,0.036451318
0.115271109,0.220791402,0.725335125,0.500561911,0.075898891
0.403336987,0.187549832,0.580131699,0.112327139,0.433511692
